Year,Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
2018,30,,Mens Open,1,2,University of British Columbia,6:23.177,,"A - MacGregor, J.",,,,,,,,,
2018,30,,Mens Open,1,3,Team H.O.D. Racing,6:31.862,,"A - Reschke, M.",,,,,,,,,
2018,30,,Mens Open,1,4,"University of California, San Diego",6:40.559,,"A - Chivetta, A.",,,,,,,,,
2018,30,,Mens Open,1,5,University of California - Santa Barbara,7:18.407,,"A - McKasson, J.",,,,,,,,,
2018,30,,Mens Open,2,1,"University of California, Berkeley",5:50.707,,"A - Brinker, M.",,,,,,,,,
2018,30,,Mens Open,2,2,"University of California, Berkeley",5:58.228,,"B - Finlayson, G.",,,,,,,,,
2018,30,,Mens Open,2,3,Shimano Rowing Dynamics,6:05.923,,"A - Meador, K.",,,,,,,,,
2018,30,,Mens Open,2,4,University of Calgary Rowing Club,6:52.993,,"A - Brant, M.",,,,,,,,,
2018,30,,Mens Open,2,0,UCSD Alumni,,,"A - Newbury, R.",,,,,,,,,
2018,24,,Mens HS Varsity,1,1,Newport Aquatic Center,6:06.064,,"A - Richter, B.",,,,,,,,,
2018,24,,Mens HS Varsity,1,2,Sammamish Rowing Association,6:09.766,,"A - Pyke, J.",,,,,,,,,
2018,24,,Mens HS Varsity,1,3,Pacific Rowing Club,6:16.029,,"A - Hills, N.",,,,,,,,,
2018,24,,Mens HS Varsity,1,4,"Dallas United Crew, Inc.",6:19.460,,"A - Wang, A.",,,,,,,,,
2018,24,,Mens HS Varsity,1,5,Long Beach Junior Crew,6:51.365,,"A - Francia, T.",,,,,,,,,
2018,24,,Mens HS Varsity,2,1,Capital Crew,6:07.724,,"A - Montoya, A.",,,,,,,,,
2018,24,,Mens HS Varsity,2,2,OKC Riversport,6:14.278,,"A - Tubb, C.",,,,,,,,,
2018,24,,Mens HS Varsity,2,3,Marina Aquatic Center Junior Rowing,6:18.919,,"A - Evers, N.",,,,,,,,,
2018,24,,Mens HS Varsity,2,4,Pocock Rowing Center,6:20.893,,"A - Schneider, F.",,,,,,,,,
2018,24,,Mens HS Varsity,2,5,Norcal Crew,6:23.593,,"A - Olson, W.",,,,,,,,,
2018,24,,Mens HS Varsity,2,6,Baja California State Rowing Team,6:29.341,,"A - Fuentes, S.",,,,,,,,,
2018,24,,Mens HS Varsity,3,1,"Oakland Strokes, Inc.",6:09.757,,"A - Hoite, K.",,,,,,,,,
2018,24,,Mens HS Varsity,3,2,Marin Rowing Association,6:15.480,,"A - Mandossian, G.",,,,,,,,,
2018,24,,Mens HS Varsity,3,3,Saugatuck Rowing Club,6:17.725,,"A - cantor, M.",,,,,,,,,
2018,24,,Mens HS Varsity,3,4,San Diego Rowing Club,6:19.459,,"A - HANSON, S.",,,,,,,,,
2018,24,,Mens HS Varsity,3,5,Junipero Serra High School,6:21.699,,"A - Pacheco, D.",,,,,,,,,
2018,24,,Mens HS Varsity,3,6,Los Gatos Rowing Club,6:35.622,,"A - MacLeod, I.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,1,Saugatuck Rowing Club,6:48.013,,"A - McGinley, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,2,Marina Aquatic Center Junior Rowing,6:52.158,,"A - Duckworth, J.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,3,Newport Aquatic Center,6:53.655,,"A - Bird, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,4,Sammamish Rowing Association,6:57.018,,"A - Surbeck, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,5,Texas Rowing Center,6:59.451,,"A - Knifton, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,6,Norcal Crew,7:14.858,,"A - Hope, S.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,1,7,Lake Casitas Rowing Association,7:57.353,,"A - Dawson, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,1,Marin Rowing Association,6:41.191,,"A - Willner, H.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,2,Capital Crew,6:46.694,,"A - Chakrabarti, M.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,3,San Diego Rowing Club,6:53.807,,"A - Stipe, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,4,Pocock Rowing Center,6:55.589,,"A - Rasmussen, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,5,"Dallas United Crew, Inc.",6:55.835,,"A - Craycroft, R.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,2,6,Long Beach Junior Crew,7:03.425,,"A - HOEKSTRA, D.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,1,"Oakland Strokes, Inc.",6:47.989,,"A - Miles, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,2,Pacific Rowing Club,6:56.119,,"A - Bunuan, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,3,Connecticut Boat Club,7:03.350,,"A - Garrett, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,4,OKC Riversport,7:05.752,,"A - McMillan, Z.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,5,Los Gatos Rowing Club,7:12.622,,"A - Delaney, T.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,3,6,Newport Sea Base Rowing,7:25.596,,"A - Pereira, T.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,1,Capital Crew,6:58.609,,"A - Koldinger, S.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,2,Saugatuck Rowing Club,7:04.487,,"A - Notarfrancesco, C.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,3,Marina Aquatic Center Junior Rowing,7:07.475,,"A - Abraham, M.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,4,Pocock Rowing Center,7:08.796,,"A - Moore, A.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,5,Pacific Rowing Club,7:13.512,,"A - Doricko, I.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,6,OKC Riversport,7:16.827,,"A - Sherry, S.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,7,Texas Rowing Center,7:18.018,,"A - Mulligan, D.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,1,8,Norcal Crew,7:19.351,,"A - Loonam, E.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,1,Newport Aquatic Center,6:59.814,,"A - Johnson, H.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,2,"Oakland Strokes, Inc.",7:01.562,,"A - Bartchy, M.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,3,Marin Rowing Association,7:02.743,,"A - Parini, G.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,4,San Diego Rowing Club,7:10.306,,"A - Martin, P.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,5,Sammamish Rowing Association,7:12.008,,"A - Tu, J.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,6,Long Beach Junior Crew,7:24.676,,"A - Felix, E.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,7,Los Gatos Rowing Club,7:27.679,,"A - Price, E.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,2,8,"Dallas United Crew, Inc.",7:40.333,,"A - Cook-Burton, G.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,1,Newport Aquatic Center,6:16.503,,"A - Choumas, F.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,2,Marin Rowing Association,6:25.939,,"A - Sharp, C.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,3,Capital Crew,6:26.799,,"C - Valdez, A.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,4,Pocock Rowing Center,6:27.305,,"A - Ponto, N.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,5,Saugatuck Rowing Club,6:27.497,,"A - Grant, H.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,6,Norcal Crew,6:32.594,,"A - Bromberg, D.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,7,Junipero Serra High School,6:34.689,,"A - Wylie, G.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,1,8,Marina Aquatic Center Junior Rowing,6:35.207,,"A - Brau, J.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,1,Capital Crew,6:08.248,,"A - Domme, B.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,2,"Oakland Strokes, Inc.",6:13.183,,"A - Woll, J.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,3,Newport Aquatic Center,6:18.964,,"B - Wetherall, D.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,4,Sammamish Rowing Association,6:20.276,,"A - Haak, M.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,5,Pacific Rowing Club,6:28.127,,"B - Lambert, H.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,6,OKC Riversport,6:28.420,,"A - Drake, W.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,7,"Dallas United Crew, Inc.",6:31.610,,"A - Ekstrom, T.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,2,8,Los Gatos Rowing Club,6:48.606,,"A - Serverian, B.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,1,Belen Jesuit Prep School,6:09.016,,"A - Rodriguez, J.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,2,Long Beach Junior Crew,6:14.075,,"A - Chakos, L.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,3,Marin Rowing Association,6:16.501,,"A - Henzl, E.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,4,Newport Aquatic Center,6:19.543,,"B - White, H.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,5,San Diego Rowing Club,6:23.914,,"A - Gray, H.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,6,"Dallas United Crew, Inc.",6:53.470,,"A - McNeill, D.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,1,0,Texas Rowing Center,6:22.200,,"A - Sabra, B.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,1,Newport Aquatic Center,6:10.823,,"A - Ruiz, P.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,2,"Oakland Strokes, Inc.",6:15.063,,"A - schade, M.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,3,New Canaan High School Crew,6:15.792,,"A - Gregory, R.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,4,Newport Sea Base Rowing,6:17.752,,"A - Royak, J.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,5,Norcal Crew,6:18.517,,"A - Lee, C.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,2,6,North Bay Rowing Club,6:28.183,,"A - McDermott, P.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 A,1,"Yale University Crew -Women, Lightweight Men, Heav",5:40.690,,"A - Carnegie, S.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 A,2,Northeastern University,5:43.471,,"A - Lerwick, W.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 B,1,"University of California, Berkeley",5:41.207,,"A - Sutton, J.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 B,2,University of Pennsylvania Crew,5:54.908,,"A - Purtill, W.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 C,1,Stanford University Men's Crew,5:52.752,,"A - Reitz, A.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,D2 C,2,U.S. Naval Academy Men's Crew,5:57.195,,"A - Merkel, J.",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,1,Cambridge Boat Club,6:38.234,,"Hamlin, C. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,2,Kent Mitchell Rowing Club,6:47.500,,"Ives, E. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,3,Long Beach Rowing Association,6:47.681,,"Van Blom, J. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,4,Rocky Mountain Rowing Club,6:53.758,,"Springer, G. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,5,Chinook Performance Racing,6:58.431,,"Reichart, R. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,6,Marin Rowing Association,7:04.006,,"Rinehart, G. (F)",,,,,,,,,
2018,45,,Mens Masters F+ (60+),Final,7,San Diego Rowing Club,7:06.014,,"Hewitt, A. (F)",,,,,,,,,
2018,38,,Womens Masters F+  Campland on the Bay Trophy (60+,Final,1,Long Beach Rowing Association,7:22.577,,"Malacrida, G. (F)",,,,,,,,,
2018,38,,Womens Masters F+  Campland on the Bay Trophy (60+,Final,2,Chinook Performance Racing,7:38.335,,"Quilling, J. (F)",,,,,,,,,
2018,38,,Womens Masters F+  Campland on the Bay Trophy (60+,Final,3,Portland Boat Club,7:40.654,,"Linse, J. (F)",,,,,,,,,
2018,38,,Womens Masters F+  Campland on the Bay Trophy (60+,Final,4,San Diego Rowing Club,7:51.422,,"Kemper, C. (G)",,,,,,,,,
2018,38,,Womens Masters F+  Campland on the Bay Trophy (60+,Final,5,Avalon Rowing Club,9:17.308,,"Roberts, D. (H)",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final C,1,Cal State Long Beach Crew,7:07.000,,"Elrashidy, E.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final C,1,"University of California, Davis Mens Crew A",6:34.639,,"Nguyen, B.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final C,2,San Diego State - Men A,6:46.690,,"Lopresto, P.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,1,University of San Diego,6:59.118,,"Cureton, C.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,2,Southern Methodist University,7:02.208,,"Moore, A.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,3,Loyola Marymount University,7:03.940,,"Folan, S.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,4,University of Portland,7:04.743,,"Formigli, L.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,5,Saint Marys College of California,7:11.443,,"Felix, S.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final C,6,University of California - Santa Barbara,7:16.667,,"Coyne, C.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final C,1,University of Portland,8:09.718,,"Schmidt, C.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final C,2,University of California - Santa Barbara,8:19.933,,"Mun, J.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final C,3,University of San Diego,8:28.332,,"Dombo, M.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final C,4,Saint Marys College of California,8:35.876,,"Karlberg, R.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,1,"University of California, Santa Barbara (Alumni)",7:10.196,,"A - Lewis, S.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,2,Stanford University Lightweight Women,7:14.897,,A - Watson,,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,3,University of San Diego,7:18.369,,"A - Koenig, A.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,4,"University of California, Berkeley Women's Alumni",7:19.190,,"A - Burkett, E.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,5,University of Southern California - Women,7:42.966,,"A - Gibson, L.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,6,"University of California, Santa Barbara (Alumni)",7:49.478,,"B - DiLisio, I.",,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,7,UC Davis Alumni,8:15.931,,A,,,,,,,,,
2018,29,,"Womens Alumni Prudential, Dunn REALTORS Cup**",Final,8,"University of California, San Diego",8:20.046,,"A - Hawkins, A.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,1,Orange Coast College,6:39.985,,"A - Oesterich, S.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,2,University of San Diego,6:43.136,,"A - Bacic, J.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,3,Isla Vista Rowing Club,6:53.528,,"A - Linley, B.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,4,UC Davis Alumni,6:56.267,,"A - Balardi, N.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,5,Cal State Long Beach Crew,7:20.031,,"A - Widjaja, D.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final B,0,University of Southern California Alumni,,,"A - Evans, C.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,1,Fat Cat Rowing Club,6:09.182,,"A - Kopelman, J.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,2,Harvard University Boat Club,6:11.492,,"A - Bonorris, Z.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,3,Fat Cat Rowing Club,6:28.263,,"B - Stein, G.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,4,Brown University Men's Crew,6:30.893,,"A - Medcalf, S.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,5,Friends of California Men's Crew,6:35.502,,A,,,,,,,,,
2018,31,,Mens Alumni Cup,Final,6,Stanford Men's Crew Alumni,6:37.146,,A,,,,,,,,,
2018,31,,Mens Alumni Cup,Final,7,UC Santa Barbara Men's Alumni Association,6:39.160,,"A - Peffers, R.",,,,,,,,,
2018,31,,Mens Alumni Cup,Final,8,Friends of California Men's Crew,6:45.106,,B,,,,,,,,,
2018,24,,Mens HS Varsity,Final C,1,Junipero Serra High School,6:28.893,,"A - Pacheco, D.",,,,,,,,,
2018,24,,Mens HS Varsity,Final C,2,Norcal Crew,6:30.598,,"A - Olson, W.",,,,,,,,,
2018,24,,Mens HS Varsity,Final C,3,Los Gatos Rowing Club,6:37.700,,"A - MacLeod, I.",,,,,,,,,
2018,24,,Mens HS Varsity,Final C,4,Baja California State Rowing Team,6:39.094,,"A - Fuentes, S.",,,,,,,,,
2018,24,,Mens HS Varsity,Final C,0,Long Beach Junior Crew,,,"A - Francia, T.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,1,"Dallas United Crew, Inc.",7:10.851,,"A - Craycroft, R.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,2,Texas Rowing Center,7:15.422,,"A - Knifton, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,3,Long Beach Junior Crew,7:16.533,,"A - HOEKSTRA, D.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,4,Norcal Crew,7:21.416,,"A - Hope, S.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,5,Los Gatos Rowing Club,7:26.525,,"A - Delaney, T.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final C,6,Newport Sea Base Rowing,7:41.352,,"A - Pereira, T.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final B,1,Lake Casitas Rowing Association A,8:08.745,,"A - O'Connor, J.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final B,2,Redwood Scullers/Stanford Rowing Center B,8:15.671,,"B - Murthy, S.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final B,3,"ZLAC Rowing Club, LTD A",8:26.541,,"A - Vettese, M.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final B,4,Cathedral Catholic High School Crew A,8:31.235,,"A - Roy, S.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final B,5,City Island Rowing B,8:52.107,,"B - Bruce, E.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,1,Redwood Scullers/Stanford Rowing Center A,7:43.056,,"A - Tonsfeldt, K.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,2,City Island Rowing A,7:48.790,,"A - McGee, C.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,3,Newport Sea Base Rowing A,7:49.321,,"A - McGill, E.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,4,Burnaby Lake Rowing Club A,8:04.727,,"A - Douville, G.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,5,Artemis Rowing A,8:07.787,,"A - Bernou, E.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,6,Parati Competitive Rowing A,8:09.441,,"A - Butero, G.",,,,,,,,,
2018,18,,Womens Varsity High School 4x,Final,7,Los Gatos Rowing Club A,8:10.050,,"A - McCale, A.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,1,Long Beach Junior Crew A,7:06.655,,"A - Love, J.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,2,Redwood Scullers/Stanford Rowing Center C,7:11.615,,"C - Sharma, N.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,3,Parati Competitive Rowing B,7:18.003,,"B - Montano, J.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,4,Lake Casitas Rowing Association A,7:21.954,,"A - Wells, J.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,5,Cathedral Catholic High School Crew A,7:47.399,,"A - Van de Grift, S.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final B,0,Newport Sea Base Rowing A,,,"A - Saunders, D.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,1,New Canaan High School Crew A,6:45.672,,"A - Legenzowski, W.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,2,Parati Competitive Rowing A,6:46.208,,"A - Dalpedri, D.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,3,Redwood Scullers/Stanford Rowing Center A,6:49.293,,"A - Krappe, R.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,4,New Canaan High School Crew B,7:03.922,,"B - Abbruzzese, A.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,5,Redwood Scullers/Stanford Rowing Center B,7:10.481,,"B - An, B.",,,,,,,,,
2018,22,,Mens Varsity High School 4x,Final,6,Texas Rowing Center A,7:12.715,,"A - Peers, J.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,1,San Diego Rowing Club,7:47.763,,"A - Gayner, S.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,2,Capital Crew,7:49.572,,"A - Thrams, P.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,3,Long Beach Junior Crew,7:50.358,,"A - Nemnich, H.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,4,Sammamish Rowing Association,8:08.036,,"B - Climer-Kennedy, L.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,5,Lake Las Vegas Rowing Club,8:42.717,,"A - Wirig, M.",,,,,,,,,
2018,21,,Womens HS Novice,Final B,6,Cathedral Catholic High School Crew,9:02.625,,"A - Kerr, S.",,,,,,,,,
2018,21,,Womens HS Novice,Final,1,Marin Rowing Association,7:33.042,,"A - Camahort, J.",,,,,,,,,
2018,21,,Womens HS Novice,Final,2,"Oakland Strokes, Inc.",7:38.467,,"A - Lewerenz, E.",,,,,,,,,
2018,21,,Womens HS Novice,Final,3,Newport Aquatic Center,7:48.112,,A,,,,,,,,,
2018,21,,Womens HS Novice,Final,4,Marina Aquatic Center Junior Rowing,7:50.779,,"A - McGuinness, M.",,,,,,,,,
2018,21,,Womens HS Novice,Final,5,Pacific Rowing Club,7:52.914,,"A - Fairchild, R.",,,,,,,,,
2018,21,,Womens HS Novice,Final,6,Sammamish Rowing Association,7:53.183,,"A - Culbert, M.",,,,,,,,,
2018,26,,Mens HS Novice,Final,1,Newport Aquatic Center,6:49.795,,"A - Buscaglio, J.",,,,,,,,,
2018,26,,Mens HS Novice,Final,2,Capital Crew,7:00.130,,"A - Gallia, L.",,,,,,,,,
2018,26,,Mens HS Novice,Final,3,"Oakland Strokes, Inc.",7:02.806,,"A - Park, G.",,,,,,,,,
2018,26,,Mens HS Novice,Final,4,Pacific Rowing Club,7:05.127,,"A - Yu, B.",,,,,,,,,
2018,26,,Mens HS Novice,Final,5,Marina Aquatic Center Junior Rowing,7:15.561,,"A - Flynn, D.",,,,,,,,,
2018,26,,Mens HS Novice,Final,6,San Diego Rowing Club,7:31.872,,"A - Kudar, J.",,,,,,,,,
2018,26,,Mens HS Novice,Final,7,Lake Las Vegas Rowing Club,7:37.723,,"A - Robinson, G.",,,,,,,,,
2018,26,,Mens HS Novice,Final,0,Cathedral Catholic High School Crew,,,"A - Szepesy, D.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,1,University of Tennessee Women,8:04.395,,"Burnett, N.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,2,Kansas State University Womens Rowing,8:09.730,,"Flowers, T.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,3,Gonzaga University Crew,8:11.340,,"Spies, I.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,4,San Diego State University - Women,8:14.992,,"Peck, D.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,5,Southern Methodist University,8:16.702,,"Snyder, C.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final B,6,"California State University, Sacramento (women)",8:42.549,,"Noguera, N.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,1,"University of California, Berkeley",7:38.112,,"Noah, L.",,,,,,,,,
