Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
22H3,,Men's HS Varsity 8+,C,6,"CCHS (Crousore, N.)",07:11.42,,,,,,,,,,,
18H1,,Women's HS Varsity 8+ Gilman-Mulliken Cup,A,1,"Marin (Dana, C.)",06:55.18,,,,,,,,,,,
18H1,,Women's HS Varsity 8+ Gilman-Mulliken Cup,A,2,"OKC Riversport (Yousey, X.)",07:00.03,,,,,,,,,,,
18H1,,Women's HS Varsity 8+ Gilman-Mulliken Cup,A,3,"Capital (Thomas, A.)",07:01.55,,,,,,,,,,,
18H1,,Women's HS Varsity 8+ Gilman-Mulliken Cup,A,4,"River City (Hosokawa, S.)",07:29.45,,,,,,,,,,,
18H1,,Women's HS Varsity 8+ Gilman-Mulliken Cup,A,5,"Texas Center (Knifton, K.)",07:31.62,,,,,,,,,,,
18H2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,B,1,"Saugatuck (ten Cate, W.)",06:55.55,,,,,,,,,,,
18H2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,B,2,"Newport (Shoenberger, G.)",07:06.78,,,,,,,,,,,
18H2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,B,3,"Long Beach Junior (Maxson, A.)",07:20.98,,,,,,,,,,,
18H2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,B,4,"Norcal (Tappe, A.)",07:26.60,,,,,,,,,,,
18H2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,B,5,"City Island (Sawyer, C.)",07:36.37,,,,,,,,,,,
18H3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,C,1,"Marina Aquatic Center (Lynn, S.)",07:03.08,,,,,,,,,,,
18H3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,C,2,"PNRA/Mercer (Hansen, S.)",07:12.08,,,,,,,,,,,
18H3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,C,3,"San Diego (Meksto, S.)",07:17.71,,,,,,,,,,,
18H3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,C,4,"Los Gatos (McCale, A.)",07:29.62,,,,,,,,,,,
18H3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,C,5,"Colorado Junior (Strugar, S.)",08:25.93,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,1,"Connecticut (Kynast, K.)",07:03.49,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,2,"Oakland Strokes (Yates, M.)",07:08.23,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,3,"Sammamish (Lamp, L.)",07:10.02,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,4,"Pocock (Guay, C.)",07:21.76,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,5,"CCHS (Izzo, S.)",07:57.90,,,,,,,,,,,
18H4,,Women's HS Varsity 8+ Gilman-Mulliken Cup,D,6,ZLAC (),08:27.85,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,1,"Marin (Alvarado, B.)",07:17.44,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,2,"Oakland Strokes (Bartchy, M.)",07:19.19,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,3,"Capital (Bradus, A.)",07:20.42,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,4,"Connecticut (Petreski, E.)",07:22.20,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,5,"Long Beach Junior (McClure, M.)",07:39.05,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,6,"Pocock (Michel, K.)",07:41.59,,,,,,,,,,,
19H1,,Women's HS JV 8+ ZLAC Rowing Club Cup,A,7,"Norcal (Walker, I.)",07:57.46,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,1,"Saugatuck (Meyer-Bosse, C.)",07:17.89,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,2,"Marina Aquatic Center (Harris, H.)",07:23.90,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,3,"Newport (Chavos, C.)",07:28.16,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,4,"OKC Riversport (McMillan, Z.)",07:31.85,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,5,"Sammamish (Burleson, A.)",07:33.49,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,6,"San Diego (Martin, P.)",07:46.10,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,7,"Texas Center (Seifert, B.)",07:53.00,,,,,,,,,,,
19H2,,Women's HS JV 8+ ZLAC Rowing Club Cup,B,8,"Colorado Junior (Zeutzius, S.)",09:15.02,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,1,"Oakland Strokes (Sovocool, B.)",06:27.64,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,2,"Norcal (Ramm, G.)",06:41.80,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,3,"Capital (Valdez, A.)",06:44.27,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,4,"OKC Riversport (Heinen, G.)",06:48.76,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,5,"Junipero Serra (Possa, E.)",06:52.56,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,6,Marina Aquatic Center (),07:18.58,,,,,,,,,,,
23H1,,Mens HS JV 8+ Jean Jessop Hervey Cup,A,7,"CCHS (Torres, C.)",07:54.19,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,1,"Newport (Marlo, J.)",06:24.87,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,2,"Marin (Sorokine, F.)",06:28.63,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,3,"Newport B (McCormick, H.)",06:44.42,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,4,"Pocock (Ponto, N.)",06:44.85,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,5,"Sammamish (Newman, E.)",06:46.47,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,6,"Los Gatos (Bullen, N.)",06:54.77,,,,,,,,,,,
23H2,,Mens HS JV 8+ Jean Jessop Hervey Cup,B,7,"San Diego (HANSON, S.)",06:56.71,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,1,"Belen Jesuit (Menendez, J.)",06:28.98,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,2,"Capital (Montoya, A.)",06:34.85,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,3,"Marin (Norstad, C.)",06:36.99,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,4,"Oakland Strokes (Smith, B.)",06:41.14,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,5,"Sea Base (Haider, R.)",06:41.81,,,,,,,,,,,
25H1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,A,6,"Long Beach Junior B (TSE, T.)",07:13.34,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,1,"Newport (Taylor, J.)",06:39.39,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,2,"Norcal (Olson, W.)",06:40.85,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,3,Marina Aquatic Center (),06:43.56,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,4,"Long Beach Junior (West, N.)",06:52.23,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,5,"Saugatuck (Chermayeff, M.)",06:56.64,,,,,,,,,,,
25H2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,B,6,"San Diego (Wilhelm, S.)",07:14.24,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,1,"Sea Base (Jarvis, A.)",07:24.28,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,2,"Marin (Willner, H.)",07:28.17,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,3,"Long Beach Junior (Rapoza, J.)",07:31.24,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,4,"Capital (Hutton, A.)",07:37.23,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,5,"Newport (Heit, E.)",07:41.06,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,6,"Oakland Strokes (Grimm, A.)",07:46.92,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,7,"Los Gatos (Hoidn, L.)",07:50.52,,,,,,,,,,,
21H1,,Women's HS Lightweight 8+,Prelim,8,"Norcal (Calhoon, L.)",08:19.51,,,,,,,,,,,
43F1,,Men's Masters F 8+ (60+),Final Only,1,"Kent Mitchell (Ives, E.)",06:55.60,,,,,,,,,,,
43F1,,Men's Masters F 8+ (60+),Final Only,2,"Cambridge (Pierce, J.)",06:57.05,,,,,,,,,,,
43F1,,Men's Masters F 8+ (60+),Final Only,3,"Long Beach (Hoffman, G.)",07:18.29,,,,,,,,,,,
43F1,,Men's Masters F 8+ (60+),Final Only,4,"Riverside (Schreiber, R.)",07:19.52,,,,,,,,,,,
43F1,,Men's Masters F 8+ (60+),Final Only,5,"San Diego (Foss, W.)",07:32.39,,,,,,,,,,,
36F1,,Women's Masters F 8+ (60+),Final Only,1,"Long Beach (Malacrida, G.)",07:47.15,,,,,,,,,,,
36F1,,Women's Masters F 8+ (60+),Final Only,2,"Portland (Linse, J.)",08:09.79,,,,,,,,,,,
36F1,,Women's Masters F 8+ (60+),Final Only,3,"Chinook (Davis, D.)",08:14.29,,,,,,,,,,,
36F1,,Women's Masters F 8+ (60+),Final Only,4,"San Diego (Dekker-Sanchez, S.)",08:42.54,,,,,,,,,,,
36F1,,Women's Masters F 8+ (60+),Final Only,5,"Avalon (Teborek, G.)",10:45.71,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,1,"Boston College (Vergilio, C.)",06:37.95,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,2,"Alabama (Letson, B.)",06:44.99,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,3,"Colorado (Contag, G.)",06:52.24,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,4,"Humboldt State (Hayes, K.)",06:57.78,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,5,"Long Beach State (McCrea, S.)",06:58.87,,,,,,,,,,,
12F3,,Men's Varsity 8+ American Specialty Health Cal Cup,3rd Final,6,Chapman (),07:50.55,,,,,,,,,,,
1,,Men's Collegiate 2V 8+ Sharp Cabrillo Cup,3rd Final,1,"Colorado (FitzRandolph, P.)",06:55.50,,,,,,,,,,,
1,,Men's Collegiate 2V 8+ Sharp Cabrillo Cup,3rd Final,2,"SDSU - Men (Wong, R.)",06:57.54,,,,,,,,,,,
1,,Men's Collegiate 2V 8+ Sharp Cabrillo Cup,3rd Final,,"UC Davis (Le, M.)",06:55.71,,,,,,,,,,,
2,,Women's Collegiate 2V 8+ Jackie Ann Stitt Hungness,3rd Final,1,"UC Santa Barbara (DiLisio, I.)",07:39.76,,,,,,,,,,,
2,,Women's Collegiate 2V 8+ Jackie Ann Stitt Hungness,3rd Final,2,Southern Methodist (),07:47.42,,,,,,,,,,,
2,,Women's Collegiate 2V 8+ Jackie Ann Stitt Hungness,3rd Final,3,"Santa Clara (Wickstrom, K.)",07:58.82,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,1,"UC Berkeley - Women Alum (Lahl, K)",07:20.00,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,2,"San Diego (Koenig, A.)",07:32.68,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,3,"Unaff. (USA) (Lewis, S.)",07:36.34,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,4,Stanford Lightweight Women (),07:44.58,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,5,"USC Alumni (Gibson, L.)",07:47.19,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,6,"UC San Diego B (Vander-vis, T.)",08:00.84,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,7,"UC San Diego (Shaffer, K.)",08:11.54,,,,,,,,,,,
27F1,,"Women's Alumni 8+ Prudential, Dunn REALTORS Cup",Final Only,8,"UC Davis Alumni (Wiriyaphanich, T.)",08:20.58,,,,,,,,,,,
29F2,,Men's Alumni 8+,Petite Final,,"Lynwood (Harrington, B.)",,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,1,"Fat Cat B (Kopelman, J.)",06:23.81,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,2,"Fat Cat (Kwan, J.)",06:26.97,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,3,UW Alumni (),06:29.60,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,4,"Brown Uni - M (Morgan, S.)",06:37.15,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,5,"Unaff. (USA) B (Kader, C.)",06:37.52,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,6,"Syracuse Alumni (Jasper, S.)",06:49.26,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,7,"UC San Diego (Huffman, D.)",06:56.06,,,,,,,,,,,
29F1,,Men's Alumni 8+,Grand Final,8,"UCSB Men's Alumni (Dias, R.)",06:57.49,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,1,"UC Santa Barbara  (Ekman, J.)",06:47.91,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,2,"UC San Diego  (Sebald, A.)",06:52.70,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,3,"Arizona State  (Grade, D.)",06:57.08,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,4,"UC Davis  (Robertson, G.)",06:57.35,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,5,"UCLA  (Bakkeby, C.)",07:02.56,,,,,,,,,,,
16F2,,Men's Collegiate Novice 8+ Derek Guelker Cup,Petite Final,6,"Southern California  (Chauhan, N.)",07:19.95,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,1,"Baja California State (peralta, a.)",06:27.42,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,2,"River City (Carriere, M.)",06:34.12,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,3,"Los Gatos (Battisti, J.)",06:36.10,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,4,Marina Aquatic Center (),06:39.46,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,5,"Upper Natoma (Garcia, J.)",06:42.19,,,,,,,,,,,
22F3,,Men's HS Varsity 8+,3rd Final,6,"CCHS (Crousore, N.)",07:17.41,,,,,,,,,,,
18F3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,3rd Final,1,"Texas Center (Knifton, K.)",07:34.37,,,,,,,,,,,
18F3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,3rd Final,2,"City Island (Sawyer, C.)",07:45.04,,,,,,,,,,,
18F3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,3rd Final,3,"CCHS (Izzo, S.)",07:59.78,,,,,,,,,,,
18F3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,3rd Final,4,"Colorado Junior (Strugar, S.)",08:10.58,,,,,,,,,,,
18F3,,Women's HS Varsity 8+ Gilman-Mulliken Cup,3rd Final,5,ZLAC (),08:29.35,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,1,"Sammamish (Newman, E.)",06:43.70,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,2,"Los Gatos (Bullen, N.)",06:48.28,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,3,"Junipero Serra (Possa, E.)",06:51.83,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,4,"San Diego (HANSON, S.)",06:51.89,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,5,Marina Aquatic Center (),07:11.41,,,,,,,,,,,
23F2,,Mens HS JV 8+ Jean Jessop Hervey Cup,Petite Final,6,"CCHS (Torres, C.)",08:02.93,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,1,"Sammamish (Burleson, A.)",07:26.35,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,2,"Norcal (Walker, I.)",07:30.42,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,3,"Long Beach Junior (McClure, M.)",07:31.89,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,4,"Pocock (Michel, K.)",07:39.04,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,5,"Texas Center (Seifert, B.)",07:43.13,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,6,"San Diego (Martin, P.)",07:44.54,,,,,,,,,,,
19F2,,Women's HS JV 8+ ZLAC Rowing Club Cup,Petite Final,7,"Colorado Junior (Zeutzius, S.)",09:06.98,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,1,"Marina Aquatic Center (Kelly, L.)",07:18.65,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,2,"Oakland Strokes (Biasi Batchelder, C.)",07:27.91,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,3,Sea Base (),07:28.59,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,4,Newport (),07:36.53,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,5,"Sammamish (Bartholet, A.)",07:40.55,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,6,"Marin (Scherr, M.)",07:48.69,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,7,"San Diego (Stipe, C.)",08:05.09,,,,,,,,,,,
20F1,,Women's HS Novice 8+,Final Only,8,"Xavier Prep (Ashton-Borrego, M.)",08:13.73,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,1,Newport (),06:33.80,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,2,"Oakland Strokes (Tripp, R.)",06:36.32,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,3,"OARS (McColm - De Jong, J.)",06:45.13,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,4,"San Diego (Hirschfield, T.)",06:51.37,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,5,"Sammamish (lPyke, J.)",06:51.46,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,6,Sea Base (),06:59.82,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,7,"Marina Aquatic Center (Burger, N.)",07:07.43,,,,,,,,,,,
24F1,,Men's HS Novice 8+,Final Only,8,"Long Beach Junior (Baldwin, M.)",07:17.65,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,1,"OKC Riversport (Stroud, M.)",06:18.89,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,2,"PNRA/Mercer (Stoddard, D.)",06:19.21,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,3,"Sammamish (Olerud, G.)",06:21.53,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,4,"Pocock (Hinck, I.)",06:21.97,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,5,"Junipero Serra (Whittle, L.)",06:24.29,,,,,,,,,,,
22F2,,Men's HS Varsity 8+,Petite Final,6,"Saugatuck (Burke, H.)",06:27.53,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,1,"Capital (Thomas, A.)",07:10.00,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,2,"San Diego (Meksto, S.)",07:15.69,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,3,"Sammamish (Lamp, L.)",07:17.10,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,4,"Pocock (Guay, C.)",07:17.89,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,5,"Long Beach Junior (Maxson, A.)",07:19.46,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,6,"Los Gatos (McCale, A.)",07:27.53,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,7,"Norcal (Tappe, A.)",07:29.96,,,,,,,,,,,
18F2,,Women's HS Varsity 8+ Gilman-Mulliken Cup,Petite Final,8,"River City (Hosokawa, S.)",07:36.80,,,,,,,,,,,
25F2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Petite Final,1,"Sea Base (Haider, R.)",06:37.46,,,,,,,,,,,
25F2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Petite Final,2,"Saugatuck (Chermayeff, M.)",06:54.29,,,,,,,,,,,
25F2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Petite Final,3,"San Diego (Wilhelm, S.)",07:07.35,,,,,,,,,,,
25F2,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Petite Final,,"Long Beach Junior B (TSE, T.)",,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,1,"Belen Jesuit (Menendez, J.)",06:13.99,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,2,"Marin (Norstad, C.)",06:23.51,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,3,Marina Aquatic Center (),06:25.14,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,4,"Capital (Montoya, A.)",06:25.97,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,5,"Oakland Strokes (Smith, B.)",06:28.15,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,6,"Newport (Taylor, J.)",06:28.67,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,7,"Norcal (Olson, W.)",06:29.84,,,,,,,,,,,
25F1,,Mens HS Lightweight 8+ Shimano Rowing Dynamics Cup,Grand Final,8,"Long Beach Junior (West, N.)",06:38.70,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,1,"Sea Base (Jarvis, A.)",07:07.84,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,2,"Marin (Willner, H.)",07:08.43,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,3,"Long Beach Junior (Rapoza, J.)",07:17.00,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,4,"Newport (Heit, E.)",07:17.17,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,5,"Capital (Hutton, A.)",07:19.56,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,6,"Los Gatos (Hoidn, L.)",07:25.28,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,7,"Oakland Strokes (Grimm, A.)",07:26.40,,,,,,,,,,,
21F1,,Women's HS Lightweight 8+,Grand Final,8,"Norcal (Calhoon, L.)",07:49.19,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,1,"Potomac (Granville, J.)",06:18.94,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,2,"Long Beach (Van Blom, J.)",06:41.51,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,3,"Marin (Geluk, J.)",06:44.22,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,4,"North Dakota (Frost, D.)",06:49.18,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,5,"Marin B (Evans, G.)",06:52.50,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,6,"East Bay (Specht, G.)",06:53.32,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,7,"Sammamish (McGinnis, M.)",06:56.44,,,,,,,,,,,
37F1,,Men's Masters Club Championship 8+,Grand Final,8,"Riverside (Schreiber, R.)",07:10.78,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,1,"Long Beach (O'Brien, W.)",07:17.21,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,2,"College Club Seattle (Nappi, M.)",07:24.85,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,3,"Alexandria (Braun, A.)",07:26.13,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,4,"Marin (Bellantoni, J.)",07:26.29,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,5,"Loveland (rubini, l.)",07:31.36,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,6,"Sammamish (Crisler, D.)",07:32.98,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,7,"Newport (Lawrence, A.)",07:38.67,,,,,,,,,,,
30F1,,Women's Masters Club Champ 8+ Thalia Considine Cup,Grand Final,8,"River City (Blickle, T.)",07:49.30,,,,,,,,,,,
8F2,,Women's Collegiate 2V 8+ Jackie Ann Stitt Hungness,Petite Final,1,"San Diego (Thomas, V.)",06:59.39,,,,,,,,,,,
